0,2,1
0,6,-1
0,8,-1
0,12,-1
0,14,1
0,19,1
0,24,-1
1,2,-1
1,3,1
1,9,1
1,19,1
1,20,1
1,24,1
1,27,1
2,5,-1
2,13,-1
2,15,-1
2,18,1
2,20,-1
2,22,-1
2,23,-1
2,25,1
2,28,1
3,4,-1
3,6,-1
3,9,-1
3,22,1
3,24,1
3,27,-1
3,29,1
4,6,1
4,9,-1
4,12,1
4,15,1
4,16,1
4,18,-1
4,23,-1
4,24,1
4,27,-1
5,7,1
5,12,-1
5,13,-1
5,16,-1
5,19,-1
5,24,1
5,25,1
5,27,-1
6,14,1
6,15,-1
6,17,1
6,18,1
6,19,1
6,20,-1
6,24,-1
6,27,-1
7,9,1
7,10,1
7,11,1
7,20,-1
7,25,-1
7,28,-1
7,29,-1
8,22,1
8,24,-1
8,25,-1
8,28,-1
8,29,-1
9,25,1
9,28,1
10,11,-1
10,13,-1
10,15,-1
10,20,1
10,25,-1
10,26,-1
10,27,-1
10,28,-1
11,12,1
11,18,-1
11,21,-1
11,23,-1
11,27,-1
11,29,1
12,25,1
12,28,-1
13,18,1
13,19,-1
13,20,-1
14,15,1
14,19,-1
14,22,-1
14,23,-1
14,26,-1
14,27,1
15,18,1
15,19,1
15,20,-1
15,27,-1
16,24,1
16,25,1
16,26,1
16,28,-1
16,29,1
17,23,-1
17,25,1
17,26,1
18,20,1
19,22,-1
19,24,1
19,25,-1
20,23,-1
20,26,1
20,27,-1
21,22,1
21,23,-1
21,24,1
21,28,-1
21,29,1
22,25,1
22,29,-1
23,25,1
23,27,-1
23,29,1
24,25,-1
24,26,-1
24,27,1
24,28,1
25,26,-1
25,29,-1
27,29,1
