0,4,1
0,10,-1
0,13,1
0,15,1
0,17,1
0,18,-1
0,21,1
0,26,-1
0,28,-1
1,3,1
1,4,-1
1,5,1
1,9,-1
1,11,1
1,12,1
1,15,1
1,16,1
1,17,-1
1,18,1
1,19,-1
1,21,1
1,23,1
1,25,1
1,29,-1
2,7,-1
2,8,-1
2,10,1
2,17,-1
2,18,1
2,19,-1
2,22,-1
2,29,-1
3,4,1
3,5,-1
3,10,1
3,11,-1
3,16,-1
3,17,-1
3,18,-1
3,21,-1
3,22,-1
3,23,-1
3,25,-1
3,27,1
3,28,1
4,6,1
4,17,1
4,23,1
4,26,1
5,6,1
5,8,1
5,13,-1
5,18,1
5,23,1
5,27,1
5,29,-1
6,11,-1
6,12,1
6,19,1
6,29,1
7,8,1
7,17,1
7,19,-1
7,20,-1
7,22,1
7,23,1
7,26,-1
7,27,1
8,9,1
8,14,-1
8,25,1
9,14,1
9,17,-1
9,19,1
9,20,-1
9,23,1
9,26,-1
9,27,-1
9,28,1
9,29,1
10,20,1
10,28,-1
10,29,-1
11,15,1
11,18,1
11,21,-1
11,22,-1
11,25,-1
11,29,1
12,15,-1
12,17,1
12,27,-1
13,14,-1
13,26,1
13,28,1
14,16,1
14,22,1
14,23,1
14,29,-1
15,18,1
15,19,1
15,29,-1
16,18,-1
16,22,1
16,23,-1
16,24,1
16,26,-1
16,29,1
17,18,1
17,22,-1
17,24,1
17,26,-1
17,27,1
18,26,1
19,20,1
19,25,1
19,27,1
19,28,-1
20,24,-1
20,25,-1
20,27,-1
21,25,1
21,27,1
21,28,-1
22,23,1
23,25,1
24,26,1
24,28,-1
25,29,1
26,28,1
