0,1,1
0,6,1
0,8,-1
0,14,-1
0,15,1
0,16,1
0,18,1
0,19,1
0,21,-1
0,24,1
0,25,-1
0,26,-1
0,29,1
1,10,1
1,16,1
1,18,-1
1,20,-1
1,21,-1
1,22,-1
1,23,-1
1,29,-1
2,8,-1
2,9,-1
2,14,-1
2,22,-1
2,28,-1
3,13,-1
3,17,-1
3,18,-1
3,19,-1
3,20,1
3,26,1
3,27,1
4,7,-1
4,10,1
4,12,1
4,15,-1
4,20,-1
5,7,-1
5,9,1
5,11,-1
5,18,1
5,21,1
6,8,1
6,10,1
6,14,1
6,15,-1
6,19,-1
6,21,1
6,22,-1
6,26,-1
7,10,1
7,16,1
7,17,1
7,27,1
8,11,1
8,13,1
8,17,-1
8,18,1
8,20,-1
8,21,-1
8,25,-1
8,28,1
8,29,-1
9,10,1
9,11,1
9,18,-1
9,22,-1
10,12,-1
10,14,1
10,15,1
10,16,-1
10,17,-1
10,18,1
10,19,1
10,20,-1
10,22,1
10,25,-1
10,27,-1
10,28,1
10,29,1
11,14,1
11,19,1
11,22,1
11,23,1
11,25,1
11,27,-1
11,28,-1
11,29,1
12,14,1
12,15,1
12,17,-1
12,19,1
12,21,1
12,23,1
13,22,1
13,23,1
13,25,1
13,26,1
14,16,1
14,18,1
14,23,-1
14,24,1
14,27,1
15,17,1
15,26,-1
15,29,-1
16,17,-1
16,19,1
16,23,1
16,27,-1
16,28,1
17,24,-1
17,26,1
18,23,1
19,22,-1
19,29,-1
20,22,-1
20,25,-1
21,25,-1
22,26,-1
23,24,1
23,26,1
23,28,-1
24,25,1
24,26,-1
24,28,1
24,29,1
25,28,1
26,29,1
