0,2,1
0,3,1
0,10,-1
0,12,-1
0,15,-1
0,19,1
0,23,-1
0,24,1
1,2,1
1,4,-1
1,7,-1
1,8,1
1,15,1
1,17,1
1,22,1
2,18,-1
2,20,1
2,21,-1
2,23,1
2,25,-1
3,12,1
3,14,-1
3,16,1
3,18,-1
3,19,-1
3,21,-1
3,29,1
4,6,-1
4,7,-1
4,10,1
4,12,1
4,14,-1
4,15,1
4,17,1
4,25,-1
4,26,1
4,29,1
5,6,-1
5,7,1
5,8,-1
5,12,-1
5,13,-1
5,19,-1
5,25,-1
6,8,1
6,11,1
6,16,1
6,17,-1
6,19,-1
6,23,1
6,26,-1
6,27,1
7,8,1
7,12,1
7,16,1
7,18,-1
7,20,1
7,21,-1
7,23,1
7,27,1
8,11,-1
8,15,1
8,18,1
8,21,1
8,24,1
9,10,1
9,13,-1
9,16,1
9,20,1
9,22,1
9,25,1
9,29,-1
10,20,-1
10,25,1
10,26,1
10,27,1
10,29,-1
11,14,1
11,18,-1
11,23,-1
11,26,-1
11,27,-1
11,28,1
12,14,1
12,15,-1
12,19,1
12,26,-1
12,27,-1
13,14,1
13,17,1
13,18,1
13,22,1
13,23,1
13,24,1
13,25,1
14,19,-1
14,20,-1
14,22,-1
14,25,-1
14,29,1
15,18,-1
15,19,1
15,20,1
15,24,-1
15,25,1
16,24,-1
17,20,-1
17,21,1
17,22,-1
17,24,-1
17,26,-1
17,28,-1
18,20,1
18,21,-1
18,25,1
18,29,1
19,24,-1
19,27,1
19,28,-1
21,29,1
22,25,-1
22,26,-1
22,28,-1
23,25,-1
23,29,1
24,27,1
25,29,1
26,28,1
27,28,1
27,29,1
