0,2,-1
0,6,-1
0,9,1
0,12,1
0,16,1
0,19,1
0,27,1
1,3,-1
1,4,-1
1,5,-1
1,9,1
1,11,-1
1,16,-1
1,17,-1
1,18,-1
1,20,1
1,25,1
2,4,-1
2,5,-1
2,7,1
2,12,-1
2,20,-1
2,23,1
2,28,-1
2,29,-1
3,4,-1
3,6,-1
3,11,-1
3,14,-1
3,15,-1
3,19,1
3,21,1
3,22,1
3,27,1
3,28,1
4,8,1
4,9,1
4,11,-1
4,15,1
4,17,-1
4,18,-1
4,20,1
4,23,1
4,24,-1
4,28,-1
5,8,1
5,14,-1
5,20,1
5,21,1
5,22,-1
5,23,-1
6,7,1
6,8,-1
6,9,-1
6,11,1
6,15,-1
7,13,1
7,17,-1
7,23,1
7,26,-1
8,9,-1
8,15,-1
8,23,-1
8,24,1
8,25,1
8,28,1
8,29,1
9,14,1
9,15,-1
9,16,1
9,17,-1
9,21,1
9,22,1
9,26,1
10,15,-1
10,17,-1
10,21,-1
10,26,1
10,27,-1
11,21,1
11,25,1
11,27,1
12,14,1
12,19,-1
12,20,-1
12,21,1
12,23,-1
12,24,1
12,29,1
13,14,-1
13,20,-1
13,22,-1
13,28,-1
14,15,-1
14,17,-1
14,20,1
14,22,-1
14,26,1
14,27,1
14,28,1
14,29,-1
15,16,1
15,19,1
15,24,1
15,25,-1
15,26,1
16,19,1
16,22,1
16,29,1
17,23,-1
18,21,-1
18,24,-1
18,26,-1
18,28,-1
18,29,1
19,23,1
19,25,-1
20,21,-1
20,22,-1
20,24,-1
20,26,-1
21,22,-1
21,23,-1
21,28,-1
21,29,1
22,23,-1
22,28,-1
25,28,-1
25,29,-1
26,28,1
